2022-09-22 14:41:21.671 [QuartzScheduler_DBSwitch-Quartz-Scheduler-liujinhui1663828529611_ClusterManager] INFO  o.s.scheduling.quartz.LocalDataSourceJobStore - ClusterManager: detected 1 failed or restarted instances.
2022-09-22 14:41:21.671 [QuartzScheduler_DBSwitch-Quartz-Scheduler-liujinhui1663828529611_ClusterManager] INFO  o.s.scheduling.quartz.LocalDataSourceJobStore - ClusterManager: Scanning for instance "big021663749033951"'s failed in-progress jobs.
2022-09-22 14:41:29.001 [QuartzScheduler_DBSwitch-Quartz-Scheduler-liujinhui1663828529611_ClusterManager] INFO  o.s.scheduling.quartz.LocalDataSourceJobStore - ClusterManager: detected 1 failed or restarted instances.
2022-09-22 14:41:29.001 [QuartzScheduler_DBSwitch-Quartz-Scheduler-liujinhui1663828529611_ClusterManager] INFO  o.s.scheduling.quartz.LocalDataSourceJobStore - ClusterManager: Scanning for instance "big021663749033951"'s failed in-progress jobs.
2022-09-22 14:41:36.501 [QuartzScheduler_DBSwitch-Quartz-Scheduler-liujinhui1663828529611_ClusterManager] INFO  o.s.scheduling.quartz.LocalDataSourceJobStore - ClusterManager: detected 1 failed or restarted instances.
2022-09-22 14:41:36.501 [QuartzScheduler_DBSwitch-Quartz-Scheduler-liujinhui1663828529611_ClusterManager] INFO  o.s.scheduling.quartz.LocalDataSourceJobStore - ClusterManager: Scanning for instance "big021663749033951"'s failed in-progress jobs.
2022-09-22 14:41:44.121 [QuartzScheduler_DBSwitch-Quartz-Scheduler-liujinhui1663828529611_ClusterManager] INFO  o.s.scheduling.quartz.LocalDataSourceJobStore - ClusterManager: detected 1 failed or restarted instances.
2022-09-22 14:41:44.121 [QuartzScheduler_DBSwitch-Quartz-Scheduler-liujinhui1663828529611_ClusterManager] INFO  o.s.scheduling.quartz.LocalDataSourceJobStore - ClusterManager: Scanning for instance "big021663749033951"'s failed in-progress jobs.
2022-09-22 14:41:51.717 [QuartzScheduler_DBSwitch-Quartz-Scheduler-liujinhui1663828529611_ClusterManager] INFO  o.s.scheduling.quartz.LocalDataSourceJobStore - ClusterManager: detected 1 failed or restarted instances.
2022-09-22 14:41:51.717 [QuartzScheduler_DBSwitch-Quartz-Scheduler-liujinhui1663828529611_ClusterManager] INFO  o.s.scheduling.quartz.LocalDataSourceJobStore - ClusterManager: Scanning for instance "big021663749033951"'s failed in-progress jobs.
2022-09-22 14:41:59.191 [QuartzScheduler_DBSwitch-Quartz-Scheduler-liujinhui1663828529611_ClusterManager] INFO  o.s.scheduling.quartz.LocalDataSourceJobStore - ClusterManager: detected 1 failed or restarted instances.
2022-09-22 14:41:59.192 [QuartzScheduler_DBSwitch-Quartz-Scheduler-liujinhui1663828529611_ClusterManager] INFO  o.s.scheduling.quartz.LocalDataSourceJobStore - ClusterManager: Scanning for instance "big021663749033951"'s failed in-progress jobs.
2022-09-22 14:42:06.696 [QuartzScheduler_DBSwitch-Quartz-Scheduler-liujinhui1663828529611_ClusterManager] INFO  o.s.scheduling.quartz.LocalDataSourceJobStore - ClusterManager: detected 1 failed or restarted instances.
2022-09-22 14:42:06.697 [QuartzScheduler_DBSwitch-Quartz-Scheduler-liujinhui1663828529611_ClusterManager] INFO  o.s.scheduling.quartz.LocalDataSourceJobStore - ClusterManager: Scanning for instance "big021663749033951"'s failed in-progress jobs.
2022-09-22 14:42:14.362 [QuartzScheduler_DBSwitch-Quartz-Scheduler-liujinhui1663828529611_ClusterManager] INFO  o.s.scheduling.quartz.LocalDataSourceJobStore - ClusterManager: detected 1 failed or restarted instances.
2022-09-22 14:42:14.362 [QuartzScheduler_DBSwitch-Quartz-Scheduler-liujinhui1663828529611_ClusterManager] INFO  o.s.scheduling.quartz.LocalDataSourceJobStore - ClusterManager: Scanning for instance "big021663749033951"'s failed in-progress jobs.
2022-09-22 14:42:21.873 [QuartzScheduler_DBSwitch-Quartz-Scheduler-liujinhui1663828529611_ClusterManager] INFO  o.s.scheduling.quartz.LocalDataSourceJobStore - ClusterManager: detected 1 failed or restarted instances.
2022-09-22 14:42:21.873 [QuartzScheduler_DBSwitch-Quartz-Scheduler-liujinhui1663828529611_ClusterManager] INFO  o.s.scheduling.quartz.LocalDataSourceJobStore - ClusterManager: Scanning for instance "big021663749033951"'s failed in-progress jobs.
2022-09-22 14:42:29.436 [QuartzScheduler_DBSwitch-Quartz-Scheduler-liujinhui1663828529611_ClusterManager] INFO  o.s.scheduling.quartz.LocalDataSourceJobStore - ClusterManager: detected 1 failed or restarted instances.
2022-09-22 14:42:29.436 [QuartzScheduler_DBSwitch-Quartz-Scheduler-liujinhui1663828529611_ClusterManager] INFO  o.s.scheduling.quartz.LocalDataSourceJobStore - ClusterManager: Scanning for instance "big021663749033951"'s failed in-progress jobs.
2022-09-22 14:42:36.942 [QuartzScheduler_DBSwitch-Quartz-Scheduler-liujinhui1663828529611_ClusterManager] INFO  o.s.scheduling.quartz.LocalDataSourceJobStore - ClusterManager: detected 1 failed or restarted instances.
2022-09-22 14:42:36.943 [QuartzScheduler_DBSwitch-Quartz-Scheduler-liujinhui1663828529611_ClusterManager] INFO  o.s.scheduling.quartz.LocalDataSourceJobStore - ClusterManager: Scanning for instance "big021663749033951"'s failed in-progress jobs.
2022-09-22 14:42:43.455 [SpringContextShutdownHook] INFO  org.quartz.core.QuartzScheduler - Scheduler DBSwitch-Quartz-Scheduler_$_liujinhui1663828529611 paused.
2022-09-22 14:42:44.374 [SpringContextShutdownHook] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2022-09-22 14:42:44.374 [SpringContextShutdownHook] INFO  o.s.scheduling.quartz.SchedulerFactoryBean - Shutting down Quartz Scheduler
2022-09-22 14:42:44.375 [SpringContextShutdownHook] INFO  org.quartz.core.QuartzScheduler - Scheduler DBSwitch-Quartz-Scheduler_$_liujinhui1663828529611 shutting down.
2022-09-22 14:42:44.375 [SpringContextShutdownHook] INFO  org.quartz.core.QuartzScheduler - Scheduler DBSwitch-Quartz-Scheduler_$_liujinhui1663828529611 paused.
2022-09-22 14:42:44.376 [SpringContextShutdownHook] INFO  org.quartz.core.QuartzScheduler - Scheduler DBSwitch-Quartz-Scheduler_$_liujinhui1663828529611 shutdown complete.
2022-09-22 14:42:44.382 [SpringContextShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2022-09-22 14:42:44.390 [SpringContextShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2022-09-22 14:42:59.960 [main] INFO  com.gitee.dbswitch.admin.AdminApplication - Starting AdminApplication on liujinhui with PID 6880 (D:\工作用\dbswitch-master\dbswitch-admin\target\classes started by liujinhui in D:\工作用\dbswitch-master)
2022-09-22 14:42:59.972 [main] INFO  com.gitee.dbswitch.admin.AdminApplication - No active profile set, falling back to default profiles: default
2022-09-22 14:43:03.289 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data JDBC repositories in DEFAULT mode.
2022-09-22 14:43:03.405 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 101ms. Found 0 JDBC repository interfaces.
2022-09-22 14:43:03.621 [main] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - No MyBatis mapper was found in '[com.gitee.dbswitch.admin]' package. Please check your configuration.
2022-09-22 14:43:04.664 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 9088 (http)
2022-09-22 14:43:04.681 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-9088"]
2022-09-22 14:43:04.682 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2022-09-22 14:43:04.683 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.41]
2022-09-22 14:43:04.987 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2022-09-22 14:43:04.988 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 4810 ms
2022-09-22 14:43:05.273 [main] WARN  o.s.b.w.s.c.AnnotationConfigServletWebServerApplicationContext - Exception encountered during context initialization - cancelling refresh attempt: org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'logAdviceAspect': Injection of resource dependencies failed; nested exception is org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'systemLogDAO': Injection of resource dependencies failed; nested exception is org.springframework.beans.factory.UnsatisfiedDependencyException: Error creating bean with name 'systemLogMapper' defined in file [D:\工作用\dbswitch-master\dbswitch-admin\target\classes\com\gitee\dbswitch\admin\mapper\SystemLogMapper.class]: Unsatisfied dependency expressed through bean property 'sqlSessionFactory'; nested exception is org.springframework.beans.factory.UnsatisfiedDependencyException: Error creating bean with name 'sqlSessionFactory' defined in class path resource [tk/mybatis/mapper/autoconfigure/MapperAutoConfiguration.class]: Unsatisfied dependency expressed through method 'sqlSessionFactory' parameter 0; nested exception is org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'dataSource' defined in class path resource [org/springframework/boot/autoconfigure/jdbc/DataSourceConfiguration$Hikari.class]: Bean instantiation via factory method failed; nested exception is org.springframework.beans.BeanInstantiationException: Failed to instantiate [com.zaxxer.hikari.HikariDataSource]: Factory method 'dataSource' threw exception; nested exception is org.springframework.boot.autoconfigure.jdbc.DataSourceProperties$DataSourceBeanCreationException: Failed to determine a suitable driver class
2022-09-22 14:43:05.278 [main] INFO  org.apache.catalina.core.StandardService - Stopping service [Tomcat]
2022-09-22 14:43:05.586 [main] INFO  o.s.b.a.l.ConditionEvaluationReportLoggingListener - 

Error starting ApplicationContext. To display the conditions report re-run your application with 'debug' enabled.
2022-09-22 14:43:39.886 [main] INFO  com.gitee.dbswitch.admin.AdminApplication - Starting AdminApplication on liujinhui with PID 20292 (D:\工作用\dbswitch-master\dbswitch-admin\target\classes started by liujinhui in D:\工作用\dbswitch-master)
2022-09-22 14:43:39.891 [main] INFO  com.gitee.dbswitch.admin.AdminApplication - No active profile set, falling back to default profiles: default
2022-09-22 14:43:41.743 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data JDBC repositories in DEFAULT mode.
2022-09-22 14:43:41.849 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 92ms. Found 0 JDBC repository interfaces.
2022-09-22 14:43:42.073 [main] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - No MyBatis mapper was found in '[com.gitee.dbswitch.admin]' package. Please check your configuration.
2022-09-22 14:43:43.084 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 9088 (http)
2022-09-22 14:43:43.102 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-9088"]
2022-09-22 14:43:43.103 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2022-09-22 14:43:43.104 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.41]
2022-09-22 14:43:43.364 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2022-09-22 14:43:43.364 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 3370 ms
2022-09-22 14:43:45.351 [main] INFO  org.quartz.impl.StdSchedulerFactory - Using default implementation for ThreadExecutor
2022-09-22 14:43:45.354 [main] INFO  org.quartz.simpl.SimpleThreadPool - Job execution threads will use class loader of thread: main
2022-09-22 14:43:45.368 [main] INFO  org.quartz.core.SchedulerSignalerImpl - Initialized Scheduler Signaller of type: class org.quartz.core.SchedulerSignalerImpl
2022-09-22 14:43:45.369 [main] INFO  org.quartz.core.QuartzScheduler - Quartz Scheduler v.2.3.2 created.
2022-09-22 14:43:45.381 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2022-09-22 14:43:45.938 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2022-09-22 14:43:45.952 [main] INFO  o.s.scheduling.quartz.LocalDataSourceJobStore - Using db table-based data access locking (synchronization).
2022-09-22 14:43:45.955 [main] INFO  o.s.scheduling.quartz.LocalDataSourceJobStore - JobStoreCMT initialized.
2022-09-22 14:43:45.956 [main] INFO  org.quartz.core.QuartzScheduler - Scheduler meta-data: Quartz Scheduler (v2.3.2) 'DBSwitch-Quartz-Scheduler' with instanceId 'liujinhui1663829025354'
  Scheduler class: 'org.quartz.core.QuartzScheduler' - running locally.
  NOT STARTED.
  Currently in standby mode.
  Number of jobs executed: 0
  Using thread pool 'org.quartz.simpl.SimpleThreadPool' - with 20 threads.
  Using job-store 'org.springframework.scheduling.quartz.LocalDataSourceJobStore' - which supports persistence. and is clustered.

2022-09-22 14:43:45.956 [main] INFO  org.quartz.impl.StdSchedulerFactory - Quartz scheduler 'DBSwitch-Quartz-Scheduler' initialized from an externally provided properties instance.
2022-09-22 14:43:45.956 [main] INFO  org.quartz.impl.StdSchedulerFactory - Quartz scheduler version: 2.3.2
2022-09-22 14:43:45.956 [main] INFO  org.quartz.core.QuartzScheduler - JobFactory set to: com.gitee.dbswitch.admin.config.QuartzConfig$AutowiringSpringBeanJobFactory@4d4436d0
2022-09-22 14:43:46.151 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2022-09-22 14:43:46.340 [main] INFO  t.mybatis.mapper.autoconfigure.MapperCacheDisabler - Clear tk.mybatis.mapper.util.MsUtil CLASS_CACHE cache.
2022-09-22 14:43:46.341 [main] INFO  t.mybatis.mapper.autoconfigure.MapperCacheDisabler - Clear tk.mybatis.mapper.genid.GenIdUtil CACHE cache.
2022-09-22 14:43:46.342 [main] INFO  t.mybatis.mapper.autoconfigure.MapperCacheDisabler - Clear tk.mybatis.mapper.version.VersionUtil CACHE cache.
2022-09-22 14:43:46.342 [main] INFO  t.mybatis.mapper.autoconfigure.MapperCacheDisabler - Clear EntityHelper entityTableMap cache.
2022-09-22 14:43:46.510 [main] INFO  org.flywaydb.core.internal.license.VersionPrinter - Flyway Community Edition 6.4.4 by Redgate
2022-09-22 14:43:46.592 [main] INFO  o.flywaydb.core.internal.database.DatabaseFactory - Database: jdbc:mysql://172.16.5.162:3306/dbswitch (MySQL 8.0)
2022-09-22 14:43:46.960 [main] INFO  org.flywaydb.core.internal.command.DbValidate - Successfully validated 6 migrations (execution time 00:00.195s)
2022-09-22 14:43:47.131 [main] INFO  org.flywaydb.core.internal.command.DbMigrate - Current version of schema `dbswitch`: 1.0.5
2022-09-22 14:43:47.151 [main] INFO  org.flywaydb.core.internal.command.DbMigrate - Schema `dbswitch` is up to date. No migration necessary.
2022-09-22 14:43:47.550 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-9088"]
2022-09-22 14:43:47.589 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 9088 (http) with context path ''
2022-09-22 14:43:47.677 [main] INFO  o.s.scheduling.quartz.SchedulerFactoryBean - Starting Quartz Scheduler now
2022-09-22 14:43:47.726 [main] INFO  o.s.scheduling.quartz.LocalDataSourceJobStore - ClusterManager: detected 1 failed or restarted instances.
2022-09-22 14:43:47.726 [main] INFO  o.s.scheduling.quartz.LocalDataSourceJobStore - ClusterManager: Scanning for instance "big021663749033951"'s failed in-progress jobs.
2022-09-22 14:43:47.769 [main] INFO  org.quartz.core.QuartzScheduler - Scheduler DBSwitch-Quartz-Scheduler_$_liujinhui1663829025354 started.
2022-09-22 14:43:47.796 [main] INFO  com.gitee.dbswitch.admin.AdminApplication - Started AdminApplication in 8.757 seconds (JVM running for 12.145)
2022-09-22 14:43:55.355 [QuartzScheduler_DBSwitch-Quartz-Scheduler-liujinhui1663829025354_ClusterManager] INFO  o.s.scheduling.quartz.LocalDataSourceJobStore - ClusterManager: detected 1 failed or restarted instances.
2022-09-22 14:43:55.356 [QuartzScheduler_DBSwitch-Quartz-Scheduler-liujinhui1663829025354_ClusterManager] INFO  o.s.scheduling.quartz.LocalDataSourceJobStore - ClusterManager: Scanning for instance "big021663749033951"'s failed in-progress jobs.
2022-09-22 14:44:02.938 [QuartzScheduler_DBSwitch-Quartz-Scheduler-liujinhui1663829025354_ClusterManager] INFO  o.s.scheduling.quartz.LocalDataSourceJobStore - ClusterManager: detected 1 failed or restarted instances.
2022-09-22 14:44:02.939 [QuartzScheduler_DBSwitch-Quartz-Scheduler-liujinhui1663829025354_ClusterManager] INFO  o.s.scheduling.quartz.LocalDataSourceJobStore - ClusterManager: Scanning for instance "big021663749033951"'s failed in-progress jobs.
2022-09-22 14:44:06.922 [http-nio-9088-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2022-09-22 14:44:06.922 [http-nio-9088-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2022-09-22 14:44:06.940 [http-nio-9088-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 18 ms
2022-09-22 14:44:10.366 [QuartzScheduler_DBSwitch-Quartz-Scheduler-liujinhui1663829025354_ClusterManager] INFO  o.s.scheduling.quartz.LocalDataSourceJobStore - ClusterManager: detected 1 failed or restarted instances.
2022-09-22 14:44:10.367 [QuartzScheduler_DBSwitch-Quartz-Scheduler-liujinhui1663829025354_ClusterManager] INFO  o.s.scheduling.quartz.LocalDataSourceJobStore - ClusterManager: Scanning for instance "big021663749033951"'s failed in-progress jobs.
2022-09-22 14:44:17.919 [QuartzScheduler_DBSwitch-Quartz-Scheduler-liujinhui1663829025354_ClusterManager] INFO  o.s.scheduling.quartz.LocalDataSourceJobStore - ClusterManager: detected 1 failed or restarted instances.
2022-09-22 14:44:17.920 [QuartzScheduler_DBSwitch-Quartz-Scheduler-liujinhui1663829025354_ClusterManager] INFO  o.s.scheduling.quartz.LocalDataSourceJobStore - ClusterManager: Scanning for instance "big021663749033951"'s failed in-progress jobs.
2022-09-22 14:44:25.428 [QuartzScheduler_DBSwitch-Quartz-Scheduler-liujinhui1663829025354_ClusterManager] INFO  o.s.scheduling.quartz.LocalDataSourceJobStore - ClusterManager: detected 1 failed or restarted instances.
2022-09-22 14:44:25.428 [QuartzScheduler_DBSwitch-Quartz-Scheduler-liujinhui1663829025354_ClusterManager] INFO  o.s.scheduling.quartz.LocalDataSourceJobStore - ClusterManager: Scanning for instance "big021663749033951"'s failed in-progress jobs.
2022-09-22 14:44:27.549 [http-nio-9088-exec-7] WARN  s.d.swagger2.web.Swagger2ControllerWebMvc - Unable to find specification for group 
2022-09-22 14:44:32.928 [QuartzScheduler_DBSwitch-Quartz-Scheduler-liujinhui1663829025354_ClusterManager] INFO  o.s.scheduling.quartz.LocalDataSourceJobStore - ClusterManager: detected 1 failed or restarted instances.
2022-09-22 14:44:32.928 [QuartzScheduler_DBSwitch-Quartz-Scheduler-liujinhui1663829025354_ClusterManager] INFO  o.s.scheduling.quartz.LocalDataSourceJobStore - ClusterManager: Scanning for instance "big021663749033951"'s failed in-progress jobs.
2022-09-22 14:44:40.484 [QuartzScheduler_DBSwitch-Quartz-Scheduler-liujinhui1663829025354_ClusterManager] INFO  o.s.scheduling.quartz.LocalDataSourceJobStore - ClusterManager: detected 1 failed or restarted instances.
2022-09-22 14:44:40.485 [QuartzScheduler_DBSwitch-Quartz-Scheduler-liujinhui1663829025354_ClusterManager] INFO  o.s.scheduling.quartz.LocalDataSourceJobStore - ClusterManager: Scanning for instance "big021663749033951"'s failed in-progress jobs.
2022-09-22 14:44:48.075 [QuartzScheduler_DBSwitch-Quartz-Scheduler-liujinhui1663829025354_ClusterManager] INFO  o.s.scheduling.quartz.LocalDataSourceJobStore - ClusterManager: detected 1 failed or restarted instances.
2022-09-22 14:44:48.075 [QuartzScheduler_DBSwitch-Quartz-Scheduler-liujinhui1663829025354_ClusterManager] INFO  o.s.scheduling.quartz.LocalDataSourceJobStore - ClusterManager: Scanning for instance "big021663749033951"'s failed in-progress jobs.
2022-09-22 14:44:55.541 [QuartzScheduler_DBSwitch-Quartz-Scheduler-liujinhui1663829025354_ClusterManager] INFO  o.s.scheduling.quartz.LocalDataSourceJobStore - ClusterManager: detected 1 failed or restarted instances.
2022-09-22 14:44:55.542 [QuartzScheduler_DBSwitch-Quartz-Scheduler-liujinhui1663829025354_ClusterManager] INFO  o.s.scheduling.quartz.LocalDataSourceJobStore - ClusterManager: Scanning for instance "big021663749033951"'s failed in-progress jobs.
2022-09-22 14:45:03.120 [QuartzScheduler_DBSwitch-Quartz-Scheduler-liujinhui1663829025354_ClusterManager] INFO  o.s.scheduling.quartz.LocalDataSourceJobStore - ClusterManager: detected 1 failed or restarted instances.
2022-09-22 14:45:03.121 [QuartzScheduler_DBSwitch-Quartz-Scheduler-liujinhui1663829025354_ClusterManager] INFO  o.s.scheduling.quartz.LocalDataSourceJobStore - ClusterManager: Scanning for instance "big021663749033951"'s failed in-progress jobs.
2022-09-22 14:45:10.659 [QuartzScheduler_DBSwitch-Quartz-Scheduler-liujinhui1663829025354_ClusterManager] INFO  o.s.scheduling.quartz.LocalDataSourceJobStore - ClusterManager: detected 1 failed or restarted instances.
2022-09-22 14:45:10.660 [QuartzScheduler_DBSwitch-Quartz-Scheduler-liujinhui1663829025354_ClusterManager] INFO  o.s.scheduling.quartz.LocalDataSourceJobStore - ClusterManager: Scanning for instance "big021663749033951"'s failed in-progress jobs.
2022-09-22 14:45:18.147 [QuartzScheduler_DBSwitch-Quartz-Scheduler-liujinhui1663829025354_ClusterManager] INFO  o.s.scheduling.quartz.LocalDataSourceJobStore - ClusterManager: detected 1 failed or restarted instances.
2022-09-22 14:45:18.148 [QuartzScheduler_DBSwitch-Quartz-Scheduler-liujinhui1663829025354_ClusterManager] INFO  o.s.scheduling.quartz.LocalDataSourceJobStore - ClusterManager: Scanning for instance "big021663749033951"'s failed in-progress jobs.
2022-09-22 14:45:25.688 [QuartzScheduler_DBSwitch-Quartz-Scheduler-liujinhui1663829025354_ClusterManager] INFO  o.s.scheduling.quartz.LocalDataSourceJobStore - ClusterManager: detected 1 failed or restarted instances.
2022-09-22 14:45:25.688 [QuartzScheduler_DBSwitch-Quartz-Scheduler-liujinhui1663829025354_ClusterManager] INFO  o.s.scheduling.quartz.LocalDataSourceJobStore - ClusterManager: Scanning for instance "big021663749033951"'s failed in-progress jobs.
2022-09-22 14:45:31.942 [SpringContextShutdownHook] INFO  org.quartz.core.QuartzScheduler - Scheduler DBSwitch-Quartz-Scheduler_$_liujinhui1663829025354 paused.
2022-09-22 14:45:32.709 [SpringContextShutdownHook] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2022-09-22 14:45:32.709 [SpringContextShutdownHook] INFO  o.s.scheduling.quartz.SchedulerFactoryBean - Shutting down Quartz Scheduler
2022-09-22 14:45:32.709 [SpringContextShutdownHook] INFO  org.quartz.core.QuartzScheduler - Scheduler DBSwitch-Quartz-Scheduler_$_liujinhui1663829025354 shutting down.
2022-09-22 14:45:32.709 [SpringContextShutdownHook] INFO  org.quartz.core.QuartzScheduler - Scheduler DBSwitch-Quartz-Scheduler_$_liujinhui1663829025354 paused.
2022-09-22 14:45:32.710 [SpringContextShutdownHook] INFO  org.quartz.core.QuartzScheduler - Scheduler DBSwitch-Quartz-Scheduler_$_liujinhui1663829025354 shutdown complete.
2022-09-22 14:45:32.717 [SpringContextShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2022-09-22 14:45:32.725 [SpringContextShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2022-09-22 14:52:14.153 [main] INFO  com.gitee.dbswitch.admin.AdminApplication - Starting AdminApplication on liujinhui with PID 20604 (D:\工作用\dbswitch-master\dbswitch-admin\target\classes started by liujinhui in D:\工作用\dbswitch-master)
2022-09-22 14:52:14.162 [main] INFO  com.gitee.dbswitch.admin.AdminApplication - No active profile set, falling back to default profiles: default
2022-09-22 14:52:16.541 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data JDBC repositories in DEFAULT mode.
2022-09-22 14:52:16.606 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 57ms. Found 0 JDBC repository interfaces.
2022-09-22 14:52:16.806 [main] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - No MyBatis mapper was found in '[com.gitee.dbswitch.admin]' package. Please check your configuration.
2022-09-22 14:52:17.765 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 9088 (http)
2022-09-22 14:52:17.784 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-9088"]
2022-09-22 14:52:17.785 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2022-09-22 14:52:17.786 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.41]
2022-09-22 14:52:18.066 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2022-09-22 14:52:18.066 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 3704 ms
2022-09-22 14:52:20.294 [main] INFO  org.quartz.impl.StdSchedulerFactory - Using default implementation for ThreadExecutor
2022-09-22 14:52:20.298 [main] INFO  org.quartz.simpl.SimpleThreadPool - Job execution threads will use class loader of thread: main
2022-09-22 14:52:20.313 [main] INFO  org.quartz.core.SchedulerSignalerImpl - Initialized Scheduler Signaller of type: class org.quartz.core.SchedulerSignalerImpl
2022-09-22 14:52:20.313 [main] INFO  org.quartz.core.QuartzScheduler - Quartz Scheduler v.2.3.2 created.
2022-09-22 14:52:20.324 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2022-09-22 14:52:20.733 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2022-09-22 14:52:20.750 [main] INFO  o.s.scheduling.quartz.LocalDataSourceJobStore - Using db table-based data access locking (synchronization).
2022-09-22 14:52:20.753 [main] INFO  o.s.scheduling.quartz.LocalDataSourceJobStore - JobStoreCMT initialized.
2022-09-22 14:52:20.756 [main] INFO  org.quartz.core.QuartzScheduler - Scheduler meta-data: Quartz Scheduler (v2.3.2) 'DBSwitch-Quartz-Scheduler' with instanceId 'liujinhui1663829540297'
  Scheduler class: 'org.quartz.core.QuartzScheduler' - running locally.
  NOT STARTED.
  Currently in standby mode.
  Number of jobs executed: 0
  Using thread pool 'org.quartz.simpl.SimpleThreadPool' - with 20 threads.
  Using job-store 'org.springframework.scheduling.quartz.LocalDataSourceJobStore' - which supports persistence. and is clustered.

2022-09-22 14:52:20.756 [main] INFO  org.quartz.impl.StdSchedulerFactory - Quartz scheduler 'DBSwitch-Quartz-Scheduler' initialized from an externally provided properties instance.
2022-09-22 14:52:20.756 [main] INFO  org.quartz.impl.StdSchedulerFactory - Quartz scheduler version: 2.3.2
2022-09-22 14:52:20.756 [main] INFO  org.quartz.core.QuartzScheduler - JobFactory set to: com.gitee.dbswitch.admin.config.QuartzConfig$AutowiringSpringBeanJobFactory@182e7eda
2022-09-22 14:52:20.933 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
